scope,gain,seed,return,length
main,0.25,4,271.5250867171109,204.0
main,0.5,0,297.48841977345467,170.0
main,0.5,0,287.086866819911,216.0
main,0.5,0,282.29655995644544,201.0
main,0.5,0,308.8467206532854,168.0
main,0.5,0,279.2781354146269,187.0
main,0.5,0,268.03797031559736,173.0
main,0.5,0,277.6277731723268,156.0
main,0.5,0,273.2061879547193,167.0
main,0.5,0,283.0957121286749,180.0
main,0.5,0,240.89747477618033,210.0
main,0.5,0,286.88606970508937,149.0
main,0.5,0,254.6202385545835,166.0
main,0.5,0,274.56958003975694,186.0
main,0.5,0,265.0382694626629,182.0
main,0.5,0,283.23636810479934,147.0
main,0.5,0,272.5688979546129,167.0
main,0.5,0,247.01899760246076,173.0
main,0.5,0,273.7002476717153,164.0
main,0.5,0,283.0899015812006,452.0
main,0.5,0,274.64798963595877,165.0
main,0.5,1,23.026726027298324,140.0
main,0.5,1,279.45014857530094,187.0
main,0.5,1,282.4277832189955,226.0
main,0.5,1,300.8606656301481,212.0
main,0.5,1,281.649433767426,164.0
main,0.5,1,269.4829677260698,192.0
main,0.5,1,292.40922064451837,214.0
main,0.5,1,267.10713753834267,182.0
main,0.5,1,308.7644787374772,276.0
main,0.5,1,280.9747776658058,233.0
main,0.5,1,288.2508186260376,221.0
main,0.5,1,268.6874526291683,204.0
main,0.5,1,278.5557343042749,212.0
main,0.5,1,276.45692472954966,182.0
main,0.5,1,273.8621480004333,206.0
main,0.5,1,242.11413499122156,167.0
main,0.5,1,274.8737912626625,186.0
main,0.5,1,242.08432353929106,830.0
main,0.5,1,263.295972276365,192.0
main,0.5,1,284.191931196203,200.0
main,0.5,2,244.54207897591496,220.0
main,0.5,2,281.4772262927761,230.0
main,0.5,2,285.20873396932586,253.0
main,0.5,2,280.8629832382833,238.0
main,0.5,2,277.69701510441325,220.0
main,0.5,2,281.6540286531846,198.0
main,0.5,2,276.6964083063511,255.0
main,0.5,2,259.3679232633113,213.0
main,0.5,2,264.64220610399923,242.0
main,0.5,2,180.4657663844984,527.0
main,0.5,2,274.5928626389673,233.0
main,0.5,2,278.03031659236115,193.0
main,0.5,2,249.22491297376658,208.0
main,0.5,2,285.03665811274846,236.0
main,0.5,2,286.09818678949523,248.0
main,0.5,2,268.44934542294584,190.0
main,0.5,2,302.3918109686706,262.0
main,0.5,2,287.381809426162,268.0
main,0.5,2,295.12220917371604,226.0
main,0.5,2,273.9982597723318,231.0
main,0.5,3,239.9927367879422,186.0
main,0.5,3,261.63133405768207,222.0
main,0.5,3,258.1369036143943,184.0
main,0.5,3,272.3881582187056,230.0
main,0.5,3,287.8476770188049,159.0
main,0.5,3,280.78613116848294,241.0
main,0.5,3,285.14583058358994,252.0
main,0.5,3,267.9020017830161,244.0
main,0.5,3,257.6786495441306,216.0
main,0.5,3,246.96159623803527,229.0
main,0.5,3,248.70470851744284,184.0
main,0.5,3,263.04773377459844,222.0
main,0.5,3,260.02889212176495,201.0
main,0.5,3,265.19198480813407,166.0
main,0.5,3,276.4668964897387,246.0
main,0.5,3,261.67246806266394,204.0
main,0.5,3,239.06167087450524,208.0
main,0.5,3,248.61329517135601,216.0
main,0.5,3,257.29048840661073,172.0
main,0.5,3,251.332285417517,181.0
main,0.5,4,259.46139908786057,196.0
main,0.5,4,-42.164302615576005,1000.0
main,0.5,4,258.5037867212071,202.0
main,0.5,4,244.97097322117736,180.0
main,0.5,4,275.68369119394146,220.0
main,0.5,4,33.04361656834462,1000.0
main,0.5,4,265.7067732960766,165.0
main,0.5,4,268.1950031504218,194.0
main,0.5,4,30.251441879861773,83.0
main,0.5,4,275.07244645834163,197.0
main,0.5,4,273.7889297229246,223.0
main,0.5,4,237.7062684953009,177.0
main,0.5,4,272.6331575700703,214.0
main,0.5,4,248.88930768888207,174.0
main,0.5,4,298.60782937063993,243.0
main,0.5,4,272.04272363837606,192.0
main,0.5,4,219.76023781097518,314.0
main,0.5,4,299.07176894874226,241.0
main,0.5,4,281.7075026140337,228.0
main,0.5,4,271.5250867171109,204.0
main,0.75,0,297.48841977345467,170.0
main,0.75,0,287.086866819911,216.0
main,0.75,0,282.29655995644544,201.0
main,0.75,0,308.8467206532854,168.0
main,0.75,0,279.2781354146269,187.0
main,0.75,0,268.03797031559736,173.0
main,0.75,0,277.6277731723268,156.0
main,0.75,0,273.2061879547193,167.0
main,0.75,0,283.0957121286749,180.0
main,0.75,0,240.89747477618033,210.0
main,0.75,0,286.88606970508937,149.0
main,0.75,0,254.6202385545835,166.0
main,0.75,0,274.56958003975694,186.0
main,0.75,0,265.0382694626629,182.0
main,0.75,0,283.23636810479934,147.0
main,0.75,0,272.5688979546129,167.0
main,0.75,0,247.01899760246076,173.0
main,0.75,0,273.7002476717153,164.0
main,0.75,0,283.0899015812006,452.0
main,0.75,0,274.64798963595877,165.0
main,0.75,1,23.026726027298324,140.0
main,0.75,1,279.45014857530094,187.0
main,0.75,1,282.4277832189955,226.0
main,0.75,1,300.8606656301481,212.0
main,0.75,1,281.649433767426,164.0
main,0.75,1,269.4829677260698,192.0
main,0.75,1,292.40922064451837,214.0
main,0.75,1,267.10713753834267,182.0
main,0.75,1,307.7762872880924,281.0
main,0.75,1,280.9747776658058,233.0
main,0.75,1,288.2508186260376,221.0
main,0.75,1,268.6874526291683,204.0
main,0.75,1,278.5557343042749,212.0
main,0.75,1,276.45692472954966,182.0
main,0.75,1,273.8621480004333,206.0
main,0.75,1,242.11413499122156,167.0
main,0.75,1,274.8737912626625,186.0
main,0.75,1,242.08432353929106,830.0
main,0.75,1,263.295972276365,192.0
main,0.75,1,284.191931196203,200.0
main,0.75,2,244.54207897591496,220.0
main,0.75,2,281.4772262927761,230.0
main,0.75,2,285.00500663315205,253.0
main,0.75,2,280.8629832382833,238.0
main,0.75,2,277.69701510441325,220.0
main,0.75,2,281.6540286531846,198.0
main,0.75,2,276.2459660804366,257.0
main,0.75,2,259.3679232633113,213.0
main,0.75,2,264.64220610399923,242.0
main,0.75,2,243.98465127824036,436.0
main,0.75,2,274.5928626389673,233.0
main,0.75,2,278.03031659236115,193.0
main,0.75,2,249.22491297376658,208.0
main,0.75,2,285.03665811274846,236.0
main,0.75,2,286.09818678949523,248.0
main,0.75,2,268.44934542294584,190.0
main,0.75,2,302.7661802365533,262.0
main,0.75,2,286.6709954396884,268.0
main,0.75,2,295.12220917371604,226.0
main,0.75,2,273.9982597723318,231.0
main,0.75,3,239.9927367879422,186.0
main,0.75,3,261.63133405768207,222.0
main,0.75,3,258.1369036143943,184.0
main,0.75,3,272.3881582187056,230.0
main,0.75,3,287.8476770188049,159.0
main,0.75,3,280.5986055129539,241.0
main,0.75,3,284.8623616198101,252.0
main,0.75,3,267.75862036841,244.0
main,0.75,3,257.6786495441306,216.0
main,0.75,3,246.96159623803527,229.0
main,0.75,3,248.70470851744284,184.0
main,0.75,3,263.04773377459844,222.0
main,0.75,3,260.02889212176495,201.0
main,0.75,3,265.19198480813407,166.0
main,0.75,3,276.5400507185493,246.0
main,0.75,3,261.67246806266394,204.0
main,0.75,3,239.06167087450524,208.0
main,0.75,3,248.61329517135601,216.0
main,0.75,3,257.29048840661073,172.0
main,0.75,3,251.332285417517,181.0
main,0.75,4,259.46139908786057,196.0
main,0.75,4,11.29285619068266,1000.0
main,0.75,4,258.5037867212071,202.0
main,0.75,4,244.97097322117736,180.0
main,0.75,4,275.68369119394146,220.0
main,0.75,4,42.780328394680794,1000.0
main,0.75,4,265.7067732960766,165.0
main,0.75,4,268.1950031504218,194.0
main,0.75,4,30.251441879861773,83.0
main,0.75,4,275.07244645834163,197.0
main,0.75,4,273.7889297229246,223.0
main,0.75,4,237.7062684953009,177.0
main,0.75,4,272.6331575700703,214.0
main,0.75,4,248.88930768888207,174.0
main,0.75,4,298.4161964549044,240.0
main,0.75,4,272.04272363837606,192.0
main,0.75,4,221.57459198351546,291.0
main,0.75,4,299.03549995862,232.0
main,0.75,4,281.7075026140337,228.0
main,0.75,4,271.5250867171109,204.0
main,1.0,0,297.48841977345467,170.0
main,1.0,0,287.086866819911,216.0
main,1.0,0,282.29655995644544,201.0
main,1.0,0,308.8467206532854,168.0
main,1.0,0,279.2781354146269,187.0
main,1.0,0,268.03797031559736,173.0
main,1.0,0,277.6277731723268,156.0
main,1.0,0,273.2061879547193,167.0
main,1.0,0,283.0957121286749,180.0
main,1.0,0,240.89747477618033,210.0
main,1.0,0,286.88606970508937,149.0
main,1.0,0,254.6202385545835,166.0
main,1.0,0,274.56958003975694,186.0
main,1.0,0,265.0382694626629,182.0
main,1.0,0,283.23636810479934,147.0
main,1.0,0,272.5688979546129,167.0
main,1.0,0,247.01899760246076,173.0
main,1.0,0,273.7002476717153,164.0
main,1.0,0,283.0899015812006,452.0
main,1.0,0,274.64798963595877,165.0
main,1.0,1,23.026726027298324,140.0
main,1.0,1,279.45014857530094,187.0
main,1.0,1,282.4277832189955,226.0
main,1.0,1,300.8606656301481,212.0
main,1.0,1,281.649433767426,164.0
main,1.0,1,269.4829677260698,192.0
main,1.0,1,292.40922064451837,214.0
main,1.0,1,267.10713753834267,182.0
main,1.0,1,307.67174437259575,294.0
main,1.0,1,280.9747776658058,233.0
main,1.0,1,288.2508186260376,221.0
main,1.0,1,268.6874526291683,204.0
main,1.0,1,278.5557343042749,212.0
main,1.0,1,276.45692472954966,182.0
main,1.0,1,273.8621480004333,206.0
main,1.0,1,242.11413499122156,167.0
main,1.0,1,274.8737912626625,186.0
main,1.0,1,242.08432353929106,830.0
main,1.0,1,263.295972276365,192.0
main,1.0,1,284.191931196203,200.0
main,1.0,2,244.54207897591496,220.0
main,1.0,2,281.4772262927761,230.0
main,1.0,2,285.29757531741336,253.0
main,1.0,2,280.8629832382833,238.0
main,1.0,2,277.69701510441325,220.0
main,1.0,2,281.6540286531846,198.0
main,1.0,2,275.72302983883145,260.0
main,1.0,2,259.3679232633113,213.0
main,1.0,2,264.64220610399923,242.0
main,1.0,2,244.70369096073858,433.0
main,1.0,2,274.5928626389673,233.0
main,1.0,2,278.03031659236115,193.0
main,1.0,2,249.22491297376658,208.0
main,1.0,2,285.03665811274846,236.0
main,1.0,2,286.09818678949523,248.0
main,1.0,2,268.44934542294584,190.0
main,1.0,2,303.0118646768665,263.0
main,1.0,2,286.7136686098182,269.0
main,1.0,2,295.12220917371604,226.0
main,1.0,2,273.9982597723318,231.0
main,1.0,3,239.9927367879422,186.0
main,1.0,3,261.63133405768207,222.0
main,1.0,3,258.1369036143943,184.0
main,1.0,3,272.3881582187056,230.0
main,1.0,3,287.8476770188049,159.0
main,1.0,3,280.3713590855154,241.0
main,1.0,3,284.96356321660744,250.0
main,1.0,3,267.6080869033163,244.0
main,1.0,3,257.6786495441306,216.0
main,1.0,3,246.96159623803527,229.0
main,1.0,3,248.70470851744284,184.0
main,1.0,3,263.04773377459844,222.0
main,1.0,3,260.02889212176495,201.0
main,1.0,3,265.19198480813407,166.0
main,1.0,3,276.25853962204974,245.0
main,1.0,3,261.67246806266394,204.0
main,1.0,3,239.06167087450524,208.0
main,1.0,3,248.61329517135601,216.0
main,1.0,3,257.29048840661073,172.0
main,1.0,3,251.332285417517,181.0
main,1.0,4,259.46139908786057,196.0
main,1.0,4,-14.067080728377412,1000.0
main,1.0,4,258.5037867212071,202.0
main,1.0,4,244.97097322117736,180.0
main,1.0,4,275.68369119394146,220.0
main,1.0,4,24.18158146321381,1000.0
main,1.0,4,265.7067732960766,165.0
main,1.0,4,268.1950031504218,194.0
main,1.0,4,30.251441879861773,83.0
main,1.0,4,275.07244645834163,197.0
main,1.0,4,273.7889297229246,223.0
main,1.0,4,237.7062684953009,177.0
main,1.0,4,272.6331575700703,214.0
main,1.0,4,248.88930768888207,174.0
main,1.0,4,298.6391111263091,238.0
main,1.0,4,272.04272363837606,192.0
main,1.0,4,220.58889892317416,305.0
main,1.0,4,299.1142414965436,232.0
main,1.0,4,281.7075026140337,228.0
main,1.0,4,271.5250867171109,204.0
side,0.0,0,297.48841977345467,170.0
side,0.0,0,287.086866819911,216.0
side,0.0,0,282.29655995644544,201.0
side,0.0,0,308.8467206532854,168.0
side,0.0,0,279.2781354146269,187.0
side,0.0,0,268.03797031559736,173.0
side,0.0,0,277.6277731723268,156.0
side,0.0,0,273.2061879547193,167.0
side,0.0,0,283.0957121286749,180.0
side,0.0,0,186.6973382359842,478.0
side,0.0,0,286.88606970508937,149.0
side,0.0,0,254.6202385545835,166.0
side,0.0,0,274.56958003975694,186.0
side,0.0,0,265.0382694626629,182.0
side,0.0,0,283.23636810479934,147.0
side,0.0,0,272.5688979546129,167.0
side,0.0,0,247.01899760246076,173.0
side,0.0,0,273.7002476717153,164.0
side,0.0,0,-90.42356118779814,387.0
side,0.0,0,274.64798963595877,165.0
side,0.0,1,23.026726027298324,140.0
side,0.0,1,279.45014857530094,187.0
side,0.0,1,282.4277832189955,226.0
side,0.0,1,300.8606656301481,212.0
side,0.0,1,281.649433767426,164.0
side,0.0,1,269.4829677260698,192.0
side,0.0,1,292.40922064451837,214.0
side,0.0,1,267.10713753834267,182.0
side,0.0,1,306.31946152346575,292.0
side,0.0,1,241.70221238488637,394.0
side,0.0,1,288.2508186260376,221.0
side,0.0,1,268.6874526291683,204.0
side,0.0,1,278.5557343042749,212.0
side,0.0,1,276.45692472954966,182.0
side,0.0,1,273.8621480004333,206.0
side,0.0,1,242.11413499122156,167.0
side,0.0,1,274.8737912626625,186.0
side,0.0,1,246.08484942443624,232.0
side,0.0,1,263.295972276365,192.0
side,0.0,1,284.191931196203,200.0
side,0.0,2,244.54207897591496,220.0
side,0.0,2,281.4473512339596,231.0
side,0.0,2,281.865899833315,274.0
side,0.0,2,280.389932819342,241.0
side,0.0,2,277.69701510441325,220.0
side,0.0,2,281.6540286531846,198.0
side,0.0,2,277.85417341769266,247.0
side,0.0,2,259.3679232633113,213.0
side,0.0,2,263.9249275578961,251.0
side,0.0,2,253.53885997700476,240.0
side,0.0,2,274.5928626389673,233.0
side,0.0,2,278.03031659236115,193.0
side,0.0,2,249.22491297376658,208.0
side,0.0,2,285.03665811274846,236.0
side,0.0,2,284.6824323757626,264.0
side,0.0,2,268.44934542294584,190.0
side,0.0,2,298.535908253736,293.0
side,0.0,2,272.72153536163813,293.0
side,0.0,2,295.12220917371604,226.0
side,0.0,2,273.9982597723318,231.0
side,0.0,3,239.9927367879422,186.0
side,0.0,3,261.63133405768207,222.0
side,0.0,3,258.1369036143943,184.0
side,0.0,3,272.3881582187056,230.0
side,0.0,3,287.8476770188049,159.0
side,0.0,3,280.46458600981254,241.0
side,0.0,3,284.627475712432,248.0
side,0.0,3,277.7303822157728,244.0
side,0.0,3,257.6786495441306,216.0
side,0.0,3,246.96159623803527,229.0
side,0.0,3,248.70470851744284,184.0
side,0.0,3,263.04773377459844,222.0
side,0.0,3,260.02889212176495,201.0
side,0.0,3,265.19198480813407,166.0
side,0.0,3,-158.34931740913476,340.0
side,0.0,3,261.67246806266394,204.0
side,0.0,3,239.06167087450524,208.0
side,0.0,3,248.61329517135601,216.0
side,0.0,3,257.29048840661073,172.0
side,0.0,3,251.332285417517,181.0
side,0.0,4,259.46139908786057,196.0
side,0.0,4,-256.7924017870681,338.0
side,0.0,4,258.5037867212071,202.0
side,0.0,4,244.97097322117736,180.0
side,0.0,4,275.68369119394146,220.0
side,0.0,4,-179.04235070042458,405.0
side,0.0,4,265.7067732960766,165.0
side,0.0,4,268.1950031504218,194.0
side,0.0,4,30.251441879861773,83.0
side,0.0,4,275.07244645834163,197.0
side,0.0,4,273.7889297229246,223.0
side,0.0,4,237.7062684953009,177.0
side,0.0,4,272.6331575700703,214.0
side,0.0,4,248.88930768888207,174.0
side,0.0,4,298.6391111263091,238.0
side,0.0,4,272.04272363837606,192.0
side,0.0,4,220.18160715401618,305.0
side,0.0,4,299.1309109371953,232.0
side,0.0,4,281.7075026140337,228.0
side,0.0,4,271.5250867171109,204.0
side,0.25,0,297.48841977345467,170.0
side,0.25,0,287.086866819911,216.0
side,0.25,0,282.29655995644544,201.0
side,0.25,0,308.8467206532854,168.0
side,0.25,0,279.2781354146269,187.0
side,0.25,0,268.03797031559736,173.0
side,0.25,0,277.6277731723268,156.0
side,0.25,0,273.2061879547193,167.0
side,0.25,0,283.0957121286749,180.0
side,0.25,0,186.6973382359842,478.0
side,0.25,0,286.88606970508937,149.0
side,0.25,0,254.6202385545835,166.0
side,0.25,0,274.56958003975694,186.0
side,0.25,0,265.0382694626629,182.0
side,0.25,0,283.23636810479934,147.0
side,0.25,0,272.5688979546129,167.0
side,0.25,0,247.01899760246076,173.0
side,0.25,0,273.7002476717153,164.0
side,0.25,0,-90.42356118779814,387.0
side,0.25,0,274.64798963595877,165.0
side,0.25,1,23.026726027298324,140.0
side,0.25,1,279.45014857530094,187.0
side,0.25,1,282.4277832189955,226.0
side,0.25,1,300.8606656301481,212.0
side,0.25,1,281.649433767426,164.0
side,0.25,1,269.4829677260698,192.0
side,0.25,1,292.40922064451837,214.0
side,0.25,1,267.10713753834267,182.0
side,0.25,1,306.31946152346575,292.0
side,0.25,1,241.70221238488637,394.0
side,0.25,1,288.2508186260376,221.0
side,0.25,1,268.6874526291683,204.0
side,0.25,1,278.5557343042749,212.0
side,0.25,1,276.45692472954966,182.0
side,0.25,1,273.8621480004333,206.0
side,0.25,1,242.11413499122156,167.0
side,0.25,1,274.8737912626625,186.0
side,0.25,1,246.08484942443624,232.0
side,0.25,1,263.295972276365,192.0
side,0.25,1,284.191931196203,200.0
side,0.25,2,244.54207897591496,220.0
side,0.25,2,281.4473512339596,231.0
side,0.25,2,281.865899833315,274.0
side,0.25,2,280.389932819342,241.0
side,0.25,2,277.69701510441325,220.0
side,0.25,2,281.6540286531846,198.0
side,0.25,2,277.85417341769266,247.0
side,0.25,2,259.3679232633113,213.0
side,0.25,2,263.9249275578961,251.0
side,0.25,2,253.53885997700476,240.0
side,0.25,2,274.5928626389673,233.0
side,0.25,2,278.03031659236115,193.0
side,0.25,2,249.22491297376658,208.0
side,0.25,2,285.03665811274846,236.0
side,0.25,2,284.6824323757626,264.0
side,0.25,2,268.44934542294584,190.0
side,0.25,2,298.535908253736,293.0
side,0.25,2,272.72153536163813,293.0
side,0.25,2,295.12220917371604,226.0
side,0.25,2,273.9982597723318,231.0
side,0.25,3,239.9927367879422,186.0
side,0.25,3,261.63133405768207,222.0
side,0.25,3,258.1369036143943,184.0
side,0.25,3,272.3881582187056,230.0
side,0.25,3,287.8476770188049,159.0
side,0.25,3,280.46458600981254,241.0
side,0.25,3,284.627475712432,248.0
side,0.25,3,277.7303822157728,244.0
side,0.25,3,257.6786495441306,216.0
side,0.25,3,246.96159623803527,229.0
side,0.25,3,248.70470851744284,184.0
side,0.25,3,263.04773377459844,222.0
side,0.25,3,260.02889212176495,201.0
side,0.25,3,265.19198480813407,166.0
side,0.25,3,-158.34931740913476,340.0
side,0.25,3,261.67246806266394,204.0
side,0.25,3,239.06167087450524,208.0
side,0.25,3,248.61329517135601,216.0
side,0.25,3,257.29048840661073,172.0
side,0.25,3,251.332285417517,181.0
side,0.25,4,259.46139908786057,196.0
side,0.25,4,-256.7924017870681,338.0
side,0.25,4,258.5037867212071,202.0
side,0.25,4,244.97097322117736,180.0
side,0.25,4,275.68369119394146,220.0
side,0.25,4,-179.04235070042458,405.0
side,0.25,4,265.7067732960766,165.0
side,0.25,4,268.1950031504218,194.0
side,0.25,4,30.251441879861773,83.0
side,0.25,4,275.07244645834163,197.0
side,0.25,4,273.7889297229246,223.0
side,0.25,4,237.7062684953009,177.0
side,0.25,4,272.6331575700703,214.0
side,0.25,4,248.88930768888207,174.0
side,0.25,4,298.6391111263091,238.0
side,0.25,4,272.04272363837606,192.0
side,0.25,4,220.18160715401618,305.0
side,0.25,4,299.1309109371953,232.0
side,0.25,4,281.7075026140337,228.0
side,0.25,4,271.5250867171109,204.0
side,0.5,0,297.48841977345467,170.0
side,0.5,0,287.086866819911,216.0
side,0.5,0,282.29655995644544,201.0
side,0.5,0,308.8467206532854,168.0
side,0.5,0,279.2781354146269,187.0
side,0.5,0,268.03797031559736,173.0
side,0.5,0,277.6277731723268,156.0
side,0.5,0,273.2061879547193,167.0
side,0.5,0,283.0957121286749,180.0
side,0.5,0,186.6973382359842,478.0
side,0.5,0,286.88606970508937,149.0
side,0.5,0,254.6202385545835,166.0
side,0.5,0,274.56958003975694,186.0
side,0.5,0,265.0382694626629,182.0
side,0.5,0,283.23636810479934,147.0
side,0.5,0,272.5688979546129,167.0
side,0.5,0,247.01899760246076,173.0
side,0.5,0,273.7002476717153,164.0
side,0.5,0,-90.42356118779814,387.0
side,0.5,0,274.64798963595877,165.0
side,0.5,1,23.026726027298324,140.0
side,0.5,1,279.45014857530094,187.0
side,0.5,1,282.4277832189955,226.0
side,0.5,1,300.8606656301481,212.0
side,0.5,1,281.649433767426,164.0
side,0.5,1,269.4829677260698,192.0
side,0.5,1,292.40922064451837,214.0
side,0.5,1,267.10713753834267,182.0
side,0.5,1,306.31946152346575,292.0
side,0.5,1,241.70221238488637,394.0
side,0.5,1,288.2508186260376,221.0
side,0.5,1,268.6874526291683,204.0
side,0.5,1,278.5557343042749,212.0
side,0.5,1,276.45692472954966,182.0
side,0.5,1,273.8621480004333,206.0
side,0.5,1,242.11413499122156,167.0
side,0.5,1,274.8737912626625,186.0
side,0.5,1,246.08484942443624,232.0
side,0.5,1,263.295972276365,192.0
side,0.5,1,284.191931196203,200.0
side,0.5,2,244.54207897591496,220.0
side,0.5,2,281.4473512339596,231.0
side,0.5,2,281.865899833315,274.0
side,0.5,2,280.389932819342,241.0
side,0.5,2,277.69701510441325,220.0
side,0.5,2,281.6540286531846,198.0
side,0.5,2,277.85417341769266,247.0
side,0.5,2,259.3679232633113,213.0
side,0.5,2,263.9249275578961,251.0
side,0.5,2,253.53885997700476,240.0
side,0.5,2,274.5928626389673,233.0
side,0.5,2,278.03031659236115,193.0
side,0.5,2,249.22491297376658,208.0
side,0.5,2,285.03665811274846,236.0
side,0.5,2,284.6824323757626,264.0
side,0.5,2,268.44934542294584,190.0
side,0.5,2,298.535908253736,293.0
side,0.5,2,272.72153536163813,293.0
side,0.5,2,295.12220917371604,226.0
side,0.5,2,273.9982597723318,231.0
side,0.5,3,239.9927367879422,186.0
side,0.5,3,261.63133405768207,222.0
side,0.5,3,258.1369036143943,184.0
side,0.5,3,272.3881582187056,230.0
side,0.5,3,287.8476770188049,159.0
side,0.5,3,280.46458600981254,241.0
side,0.5,3,284.627475712432,248.0
side,0.5,3,277.7303822157728,244.0
side,0.5,3,257.6786495441306,216.0
side,0.5,3,246.96159623803527,229.0
side,0.5,3,248.70470851744284,184.0
side,0.5,3,263.04773377459844,222.0
side,0.5,3,260.02889212176495,201.0
side,0.5,3,265.19198480813407,166.0
side,0.5,3,-158.34931740913476,340.0
side,0.5,3,261.67246806266394,204.0
side,0.5,3,239.06167087450524,208.0
side,0.5,3,248.61329517135601,216.0
side,0.5,3,257.29048840661073,172.0
side,0.5,3,251.332285417517,181.0
side,0.5,4,259.46139908786057,196.0
side,0.5,4,-256.7924017870681,338.0
side,0.5,4,258.5037867212071,202.0
side,0.5,4,244.97097322117736,180.0
side,0.5,4,275.68369119394146,220.0
side,0.5,4,-179.04235070042458,405.0
side,0.5,4,265.7067732960766,165.0
side,0.5,4,268.1950031504218,194.0
side,0.5,4,30.251441879861773,83.0
side,0.5,4,275.07244645834163,197.0
side,0.5,4,273.7889297229246,223.0
side,0.5,4,237.7062684953009,177.0
side,0.5,4,272.6331575700703,214.0
side,0.5,4,248.88930768888207,174.0
side,0.5,4,298.6391111263091,238.0
side,0.5,4,272.04272363837606,192.0
side,0.5,4,220.18160715401618,305.0
side,0.5,4,299.1309109371953,232.0
side,0.5,4,281.7075026140337,228.0
side,0.5,4,271.5250867171109,204.0
side,0.75,0,297.48841977345467,170.0
side,0.75,0,287.086866819911,216.0
side,0.75,0,282.29655995644544,201.0
side,0.75,0,308.8467206532854,168.0
side,0.75,0,279.2781354146269,187.0
side,0.75,0,268.03797031559736,173.0
side,0.75,0,277.6277731723268,156.0
side,0.75,0,273.2061879547193,167.0
side,0.75,0,283.0957121286749,180.0
side,0.75,0,240.9554005037299,210.0
side,0.75,0,286.88606970508937,149.0
side,0.75,0,254.6202385545835,166.0
side,0.75,0,274.56958003975694,186.0
side,0.75,0,265.0382694626629,182.0
side,0.75,0,283.23636810479934,147.0
side,0.75,0,272.5688979546129,167.0
side,0.75,0,247.01899760246076,173.0
side,0.75,0,273.7002476717153,164.0
side,0.75,0,283.36807190725096,407.0
side,0.75,0,274.64798963595877,165.0
side,0.75,1,23.026726027298324,140.0
side,0.75,1,279.45014857530094,187.0
side,0.75,1,282.4277832189955,226.0
side,0.75,1,300.8606656301481,212.0
side,0.75,1,281.649433767426,164.0
side,0.75,1,269.4829677260698,192.0
side,0.75,1,292.40922064451837,214.0
side,0.75,1,267.10713753834267,182.0
side,0.75,1,306.7336490681653,286.0
side,0.75,1,281.26548618838905,227.0
side,0.75,1,288.2508186260376,221.0
side,0.75,1,268.6874526291683,204.0
side,0.75,1,278.5557343042749,212.0
side,0.75,1,276.45692472954966,182.0
side,0.75,1,273.8621480004333,206.0
side,0.75,1,242.11413499122156,167.0
side,0.75,1,274.8737912626625,186.0
side,0.75,1,245.69175838517435,238.0
side,0.75,1,263.295972276365,192.0
side,0.75,1,284.191931196203,200.0
side,0.75,2,244.54207897591496,220.0
side,0.75,2,281.47212050656935,230.0
side,0.75,2,284.8011957298743,256.0
side,0.75,2,280.7443738246709,239.0
side,0.75,2,277.69701510441325,220.0
side,0.75,2,281.6540286531846,198.0
side,0.75,2,276.2633735121094,258.0
side,0.75,2,259.3679232633113,213.0
side,0.75,2,264.5120537675692,244.0
side,0.75,2,252.3539286168389,727.0
side,0.75,2,274.5928626389673,233.0
side,0.75,2,278.03031659236115,193.0
side,0.75,2,249.22491297376658,208.0
side,0.75,2,285.03665811274846,236.0
side,0.75,2,286.4064095988296,250.0
side,0.75,2,268.44934542294584,190.0
side,0.75,2,303.5977144578359,266.0
side,0.75,2,286.2763725194761,273.0
side,0.75,2,295.12220917371604,226.0
side,0.75,2,273.9982597723318,231.0
side,0.75,3,239.9927367879422,186.0
side,0.75,3,261.63133405768207,222.0
side,0.75,3,258.1369036143943,184.0
side,0.75,3,272.3881582187056,230.0
side,0.75,3,287.8476770188049,159.0
side,0.75,3,280.4176683770672,243.0
side,0.75,3,284.6743697856221,249.0
side,0.75,3,267.63602951915146,244.0
side,0.75,3,257.6786495441306,216.0
side,0.75,3,246.96159623803527,229.0
side,0.75,3,248.70470851744284,184.0
side,0.75,3,263.04773377459844,222.0
side,0.75,3,260.02889212176495,201.0
side,0.75,3,265.19198480813407,166.0
side,0.75,3,274.5263208323113,253.0
side,0.75,3,261.67246806266394,204.0
side,0.75,3,239.06167087450524,208.0
side,0.75,3,248.61329517135601,216.0
side,0.75,3,257.29048840661073,172.0
side,0.75,3,251.332285417517,181.0
side,0.75,4,259.46139908786057,196.0
side,0.75,4,-281.29535009462376,956.0
side,0.75,4,258.5037867212071,202.0
side,0.75,4,244.97097322117736,180.0
side,0.75,4,275.68369119394146,220.0
side,0.75,4,-34.49845512876412,1000.0
side,0.75,4,265.7067732960766,165.0
side,0.75,4,268.1950031504218,194.0
side,0.75,4,30.251441879861773,83.0
side,0.75,4,275.07244645834163,197.0
side,0.75,4,273.7889297229246,223.0
side,0.75,4,237.7062684953009,177.0
side,0.75,4,272.6331575700703,214.0
side,0.75,4,248.88930768888207,174.0
side,0.75,4,298.6391111263091,238.0
side,0.75,4,272.04272363837606,192.0
side,0.75,4,221.53538867975556,295.0
side,0.75,4,299.1180777355204,232.0
side,0.75,4,281.7075026140337,228.0
